State,Year,Quarter,Brand,User_Count,Brand_Percentage,YearQuarter
Chhattisgarh,2020,4,Apple,59187,0.014123749791497,2020-Q4
Chhattisgarh,2020,4,Oneplus,51351,0.01225385093928,2020-Q4
Chhattisgarh,2020,4,Motorola,41093,0.009805992028351,2020-Q4
Chhattisgarh,2020,4,Lenovo,34335,0.008193335514404,2020-Q4
Chhattisgarh,2020,4,Others,301552,0.071959129490018,2020-Q4
Chhattisgarh,2021,1,Vivo,1059097,0.234596308691606,2021-Q1
Chhattisgarh,2021,1,Xiaomi,1035868,0.229450946506086,2021-Q1
Chhattisgarh,2021,1,Samsung,741544,0.164256423285505,2021-Q1
Chhattisgarh,2021,1,Oppo,511992,0.113409284777157,2021-Q1
Chhattisgarh,2021,1,Realme,338436,0.074965594585153,2021-Q1
Chhattisgarh,2021,1,Micromax,315253,0.06983042167427,2021-Q1
Chhattisgarh,2021,1,Apple,63748,0.014120562598584,2021-Q1
Chhattisgarh,2021,1,Oneplus,54838,0.012146944402665,2021-Q1
Chhattisgarh,2021,1,Motorola,42166,0.009340020746249,2021-Q1
Chhattisgarh,2021,1,Huawei,35061,0.007766220826833,2021-Q1
Chhattisgarh,2021,1,Others,316548,0.070117271905888,2021-Q1
Chhattisgarh,2021,2,Vivo,1169224,0.241722287631627,2021-Q2
Chhattisgarh,2021,2,Xiaomi,1101581,0.227737952121693,2021-Q2
Chhattisgarh,2021,2,Samsung,778803,0.161007679259384,2021-Q2
Chhattisgarh,2021,2,Oppo,550796,0.113870113116348,2021-Q2
Chhattisgarh,2021,2,Realme,397105,0.08209644091291,2021-Q2
Chhattisgarh,2021,2,Micromax,302906,0.062621987965818,2021-Q2
Chhattisgarh,2021,2,Apple,69177,0.014301470626238,2021-Q2
Chhattisgarh,2021,2,Oneplus,61100,0.012631652937582,2021-Q2
Chhattisgarh,2021,2,Motorola,41735,0.008628183884615,2021-Q2
Chhattisgarh,2021,2,Huawei,34225,0.007075586281322,2021-Q2
Chhattisgarh,2021,2,Others,330403,0.068306645262458,2021-Q2
Chhattisgarh,2021,3,Vivo,1306833,0.251020344658288,2021-Q3
Chhattisgarh,2021,3,Xiaomi,1175329,0.225760667711085,2021-Q3
Chhattisgarh,2021,3,Samsung,796963,0.153083008264945,2021-Q3
Chhattisgarh,2021,3,Oppo,605302,0.116268196978765,2021-Q3
Chhattisgarh,2021,3,Realme,464310,0.08918603695215,2021-Q3
Chhattisgarh,2021,3,Micromax,283826,0.0545181368568,2021-Q3
Chhattisgarh,2021,3,Apple,75098,0.014425045773368,2021-Q3
Chhattisgarh,2021,3,Oneplus,74197,0.014251979030687,2021-Q3
Chhattisgarh,2021,3,Motorola,41449,0.007961646412159,2021-Q3
Chhattisgarh,2021,3,Infinix,38832,0.007458965318269,2021-Q3
Chhattisgarh,2021,3,Others,343945,0.066065972043478,2021-Q3
Chhattisgarh,2021,4,Vivo,1423389,0.255753096632618,2021-Q4
Chhattisgarh,2021,4,Xiaomi,1243356,0.223404949185883,2021-Q4
Chhattisgarh,2021,4,Samsung,821562,0.147617429652531,2021-Q4
Chhattisgarh,2021,4,Oppo,651316,0.117027800472232,2021-Q4
Chhattisgarh,2021,4,Realme,551719,0.099132312193681,2021-Q4
Chhattisgarh,2021,4,Micromax,262792,0.047218200906624,2021-Q4
Chhattisgarh,2021,4,Oneplus,87470,0.015716521177594,2021-Q4
Chhattisgarh,2021,4,Apple,87360,0.015696756488792,2021-Q4
Chhattisgarh,2021,4,Infinix,47609,0.008554336992615,2021-Q4
Chhattisgarh,2021,4,Tecno,44668,0.008025901085638,2021-Q4
Chhattisgarh,2021,4,Others,344240,0.061852695211788,2021-Q4
Chhattisgarh,2022,1,Vivo,1531319,0.258801604404693,2022-Q1
Chhattisgarh,2022,1,Xiaomi,1301387,0.219941791064703,2022-Q1
Chhattisgarh,2022,1,Samsung,843988,0.1426387633787,2022-Q1
Chhattisgarh,2022,1,Oppo,702141,0.118665815103395,2022-Q1
Chhattisgarh,2022,1,Realme,629948,0.106464788258702,2022-Q1
Chhattisgarh,2022,1,Micromax,255953,0.04325751006302,2022-Q1
Chhattisgarh,2022,1,Oneplus,99485,0.016813529783278,2022-Q1
Chhattisgarh,2022,1,Apple,96555,0.016318343149464,2022-Q1
Chhattisgarh,2022,1,Tecno,57754,0.009760753873483,2022-Q1
Chhattisgarh,2022,1,Infinix,53501,0.009041972728905,2022-Q1
Chhattisgarh,2022,1,Others,344930,0.058295128191651,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Xiaomi,12990,0.243907018663862,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Samsung,10123,0.190074730556911,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Vivo,8579,0.161083780840437,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Oppo,5623,0.105580382289984,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Realme,3008,0.056479777685981,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Lenovo,1714,0.03218295842878,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Motorola,1527,0.028671748845243,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Apple,1436,0.026963085358068,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Oneplus,1090,0.020466408802433,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Micromax,847,0.015903713996019,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,1,Others,6321,0.118686394532276,2018-Q1
Dadra and Nagar Haveli and Daman and Diu,2018,2,Xiaomi,17620,0.246578409695205,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Samsung,13325,0.186473173052702,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Vivo,12204,0.170785636317837,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Oppo,7585,0.106146267737692,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Realme,3991,0.05585098939237,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Lenovo,2117,0.0296257941728,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Motorola,1935,0.027078843516471,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Apple,1812,0.025357552688292,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Oneplus,1328,0.01858434325058,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Huawei,1132,0.015841473312995,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,2,Others,8409,0.117677516863052,2018-Q2
Dadra and Nagar Haveli and Daman and Diu,2018,3,Xiaomi,22407,0.243271412596219,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Samsung,17165,0.186359342938104,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Vivo,16781,0.182190278697601,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Oppo,9875,0.107212263997307,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Realme,5100,0.055370384444179,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Lenovo,2523,0.027392054892679,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Motorola,2378,0.025817798864364,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Apple,2146,0.02329898921906,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Oneplus,1545,0.016773969405148,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Huawei,1514,0.016437404323232,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,3,Others,10673,0.115876100622102,2018-Q3
Dadra and Nagar Haveli and Daman and Diu,2018,4,Xiaomi,28477,0.244414690458411,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Vivo,22409,0.192333771060243,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Samsung,21520,0.184703590218949,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Oppo,12699,0.10899400056647,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Realme,6489,0.055694312125035,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Lenovo,2931,0.025156422998686,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Motorola,2811,0.02412647732832,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Apple,2546,0.021852013972929,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Huawei,2029,0.017414664709769,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Oneplus,1795,0.015406270652556,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2018,4,Others,12805,0.109903785908626,2018-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,1,Xiaomi,34460,0.24521105513335,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Vivo,27883,0.198410326473685,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Samsung,25799,0.183580963766259,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Oppo,15701,0.111725443315401,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Realme,7762,0.055232971849827,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Lenovo,3296,0.023453732957618,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Motorola,3175,0.022592719096006,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Apple,2928,0.020835112287592,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Huawei,2510,0.017860700765661,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Oneplus,2058,0.014644351464435,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,1,Others,14960,0.10645262289016,2019-Q1
Dadra and Nagar Haveli and Daman and Diu,2019,2,Xiaomi,38996,0.245907428427292,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Vivo,32183,0.202944885862025,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Samsung,28908,0.182292849035187,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Oppo,18106,0.114175810316559,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Realme,8833,0.055700592760751,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Lenovo,3513,0.022152856602345,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Motorola,3454,0.02178080464119,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Apple,3276,0.020658342792281,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Huawei,2827,0.017826964308235,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Oneplus,2202,0.013885735906167,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,2,Others,16282,0.102673729347963,2019-Q2
Dadra and Nagar Haveli and Daman and Diu,2019,3,Xiaomi,43202,0.244177042768568,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Vivo,37115,0.2097734119336,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Samsung,31867,0.180111796257255,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Oppo,20623,0.116560880353136,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Realme,10150,0.057367644648418,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Lenovo,3660,0.020686263981597,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Motorola,3640,0.020573224287708,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Apple,3605,0.020375404823403,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Huawei,3096,0.017498544613941,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Oneplus,2366,0.01337259578701,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,3,Others,17605,0.09950319054536,2019-Q3
Dadra and Nagar Haveli and Daman and Diu,2019,4,Xiaomi,48012,0.24297816779522,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Vivo,42886,0.217036609682284,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Samsung,35031,0.177284183038289,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Oppo,23415,0.118498162936871,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Realme,12044,0.060952033927468,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Apple,3874,0.01960546159374,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Motorola,3849,0.019478942094555,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Lenovo,3794,0.019200599196348,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Huawei,3405,0.017231955789026,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Oneplus,2529,0.012798712537576,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2019,4,Others,18759,0.094935171408617,2019-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,1,Xiaomi,52683,0.241116542179261,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Vivo,48874,0.223683728763913,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Samsung,38134,0.174529510837727,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Oppo,26282,0.120285954891622,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Realme,13927,0.063740297305213,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Apple,4178,0.019121631517281,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Motorola,4028,0.018435120093731,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Lenovo,3944,0.018050673696543,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Huawei,3732,0.017080404217926,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Oneplus,2682,0.012274824253075,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,1,Others,20032,0.091681312243702,2020-Q1
Dadra and Nagar Haveli and Daman and Diu,2020,2,Xiaomi,58073,0.237212741101407,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Vivo,56525,0.230889573308716,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Samsung,42346,0.172972133946588,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Oppo,29921,0.12221931752269,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Realme,16175,0.066070567859681,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Apple,4502,0.018389471190373,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Motorola,4308,0.017597032849428,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Lenovo,4157,0.01698023805828,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Huawei,4069,0.016620781491254,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Oneplus,2817,0.01150669487856,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,2,Others,21921,0.089541447793018,2020-Q2
Dadra and Nagar Haveli and Daman and Diu,2020,3,Vivo,63527,0.237088816403305,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Xiaomi,62612,0.233673949228575,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Samsung,46194,0.172400409037641,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Oppo,33220,0.123980204966672,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Realme,18327,0.068398110066953,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Apple,4852,0.018108126264247,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Motorola,4473,0.016693662155807,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Huawei,4325,0.016141312055414,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Lenovo,4294,0.016025617101953,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Oneplus,2971,0.011088055055869,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,3,Others,23151,0.086401737663559,2020-Q3
Dadra and Nagar Haveli and Daman and Diu,2020,4,Vivo,71995,0.242821921596799,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Xiaomi,68314,0.230406788693156,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Samsung,50714,0.171046196706161,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Oppo,36932,0.124562805867254,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Realme,20993,0.070804369749032,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Apple,5335,0.017993679446057,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Motorola,4712,0.015892449400154,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Huawei,4635,0.015632746810211,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Lenovo,4516,0.015231388262117,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Oneplus,3173,0.0107017703622,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2020,4,Others,25174,0.084905883106852,2020-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,1,Vivo,79699,0.247977572838492,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Xiaomi,73383,0.228325803681439,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Samsung,54230,0.168732653797807,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Oppo,40045,0.124597070280899,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Realme,23882,0.074307085340203,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Apple,5784,0.017996490311018,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Huawei,4871,0.0151557580057,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Motorola,4859,0.015118420888872,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Lenovo,4531,0.014097873028911,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Tecno,3575,0.011123349388293,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,1,Others,26537,0.082567922438362,2021-Q1
Dadra and Nagar Haveli and Daman and Diu,2021,2,Vivo,87001,0.252181197354156,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Xiaomi,77605,0.22494594108883,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Samsung,57137,0.165617373055763,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Oppo,43131,0.125019565557661,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Realme,27996,0.081149237378041,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Apple,6273,0.018182924920433,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Huawei,4834,0.014011837887035,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Motorola,4803,0.013921981251847,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Tecno,4453,0.012907470854565,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Lenovo,4280,0.012406012858194,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,2,Others,27481,0.079656457793468,2021-Q2
Dadra and Nagar Haveli and Daman and Diu,2021,3,Vivo,95723,0.257407078741724,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Xiaomi,82367,0.221491688044875,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Samsung,59023,0.15871773772837,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Oppo,46708,0.125601682290238,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Realme,32929,0.088548809543017,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Apple,6802,0.018291141623237,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Tecno,5777,0.015534831690303,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Motorola,4807,0.012926421314746,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Huawei,4785,0.012867261491795,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Infinix,4734,0.012730118265864,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,3,Others,28219,0.075883229265826,2021-Q3
Dadra and Nagar Haveli and Daman and Diu,2021,4,Vivo,104203,0.26118462113028,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Xiaomi,85964,0.215468602351596,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Samsung,61231,0.153475384935445,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Oppo,50155,0.125713412020663,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Realme,39211,0.098282296854595,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Apple,7542,0.018904008642405,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Tecno,6955,0.017432694259868,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Infinix,6018,0.015084105543621,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Oneplus,5332,0.013364647849549,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Motorola,4828,0.012101372809007,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2021,4,Others,27524,0.068988853602965,2021-Q4
Dadra and Nagar Haveli and Daman and Diu,2022,1,Vivo,111699,0.263087358974962,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Xiaomi,89446,0.210674329321431,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Samsung,63414,0.149360529476882,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Oppo,53652,0.126367854535176,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Realme,44772,0.105452575547024,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Apple,8300,0.019549190946133,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Tecno,8287,0.019518571731398,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Infinix,6909,0.016272934969498,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Oneplus,5945,0.014002402430694,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Motorola,4850,0.011423322420331,2022-Q1
Dadra and Nagar Haveli and Daman and Diu,2022,1,Others,27296,0.064290929646465,2022-Q1
Delhi,2018,1,Xiaomi,529823,0.25386555580152,2018-Q1
Delhi,2018,1,Samsung,407203,0.195111982528214,2018-Q1
Delhi,2018,1,Vivo,223992,0.107326132642588,2018-Q1
Delhi,2018,1,Oppo,186309,0.08927026164554,2018-Q1
Delhi,2018,1,Apple,138507,0.06636585527129,2018-Q1
Delhi,2018,1,Realme,88082,0.042204634162936,2018-Q1
Delhi,2018,1,Oneplus,86368,0.041383368263487,2018-Q1
Delhi,2018,1,Motorola,83639,0.040075763456254,2018-Q1
Delhi,2018,1,Lenovo,52568,0.025188043058482,2018-Q1
Delhi,2018,1,Huawei,37398,0.017919312781561,2018-Q1
Delhi,2018,1,Others,253133,0.121289090388122,2018-Q1
Delhi,2018,2,Xiaomi,708839,0.257185318167684,2018-Q2
Delhi,2018,2,Samsung,532749,0.193295263195896,2018-Q2
Delhi,2018,2,Vivo,313719,0.113825453777582,2018-Q2
Delhi,2018,2,Oppo,254431,0.092314217596269,2018-Q2
Delhi,2018,2,Apple,176650,0.064093237610122,2018-Q2
Delhi,2018,2,Realme,113976,0.041353472119169,2018-Q2
Delhi,2018,2,Motorola,107679,0.039068755916333,2018-Q2
Delhi,2018,2,Oneplus,106333,0.038580391932052,2018-Q2
Delhi,2018,2,Lenovo,66497,0.02412684982372,2018-Q2
Delhi,2018,2,Huawei,50115,0.018183032000177,2018-Q2
Delhi,2018,2,Others,325153,0.117974007860991,2018-Q2
Delhi,2018,3,Xiaomi,908753,0.259279907535455,2018-Q3
Delhi,2018,3,Samsung,673829,0.19225281326687,2018-Q3
Delhi,2018,3,Vivo,424455,0.121102932428241,2018-Q3
Delhi,2018,3,Oppo,332529,0.094875162307973,2018-Q3
Delhi,2018,3,Apple,218858,0.062443240356174,2018-Q3
Delhi,2018,3,Realme,140759,0.040160506215421,2018-Q3
Delhi,2018,3,Motorola,133126,0.03798270483901,2018-Q3
Delhi,2018,3,Oneplus,126799,0.036177523480624,2018-Q3
Delhi,2018,3,Lenovo,80056,0.022841093539893,2018-Q3
Delhi,2018,3,Huawei,63709,0.018177066407677,2018-Q3
Delhi,2018,3,Others,402038,0.114707049622658,2018-Q3
Delhi,2018,4,Xiaomi,1206379,0.260539406299315,2018-Q4
Delhi,2018,4,Samsung,892643,0.192782431770811,2018-Q4
Delhi,2018,4,Vivo,605041,0.130669568126388,2018-Q4
Delhi,2018,4,Oppo,464753,0.100371832314575,2018-Q4
Delhi,2018,4,Apple,279775,0.060422481158401,2018-Q4
Delhi,2018,4,Realme,181855,0.039274882713112,2018-Q4
Delhi,2018,4,Motorola,165627,0.035770152039397,2018-Q4
Delhi,2018,4,Oneplus,155837,0.033655824131111,2018-Q4
Delhi,2018,4,Lenovo,98258,0.021220595670314,2018-Q4
Delhi,2018,4,Huawei,84942,0.01834476416605,2018-Q4
Delhi,2018,4,Others,495203,0.106948061610521,2018-Q4
Delhi,2019,1,Xiaomi,1428603,0.259780810628624,2019-Q1
Delhi,2019,1,Samsung,1061515,0.193028593104203,2019-Q1
Delhi,2019,1,Vivo,755967,0.137466966027993,2019-Q1
Delhi,2019,1,Oppo,576484,0.104829319856133,2019-Q1
Delhi,2019,1,Apple,324092,0.058933715299668,2019-Q1
Delhi,2019,1,Realme,213758,0.038870299529227,2019-Q1
Delhi,2019,1,Motorola,186450,0.033904543208789,2019-Q1
Delhi,2019,1,Oneplus,175334,0.031883181437221,2019-Q1
Delhi,2019,1,Lenovo,109111,0.019841022333356,2019-Q1
Delhi,2019,1,Huawei,102139,0.018573216083682,2019-Q1
Delhi,2019,1,Others,565810,0.102888332491099,2019-Q1
